filename;alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
moead_nt_combined,txt;moead;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;674172,3266466992;688059,5187593361;689915,4963302247;700546,8202838086;6925,049050160297
moead_nt_combined,txt;moead;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;666232,0845550977;687911,609184717;689870,2425736133;697103,5648113478;7167,13199959418
moead_nt_combined,txt;moead;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;brm;660767,2370250976;671610,6640270294;671441,1517723927;681688,1224278908;4799,428298070242
moead_nt_combined,txt;moead;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;rrm;657896,4025805469;665198,3758801748;665473,2474653809;673462,9649441016;4468,623993681266
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;ac;brm;675125,721420586;682160,0617046154;681577,1593378028;694140,9570365626;4077,907511973467
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;ac;rrm;670460,4333756249;678746,1855056982;678960,7644033888;687223,5572355861;4793,120614025362
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;ppc;brm;685437,1722885744;695207,2670703625;695527,8651591309;706784,3092157424;5082,064211886557
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;681992,1172145898;699572,9928574475;699524,1385245998;710179,6820256641;6781,5957782760515
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;676299,7416038085;688990,2003792316;690757,5479829689;697345,8145876955;5629,268062098526
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;674454,3760649023;684417,0018824933;684150,6166070802;694949,2477197656;6097,809460493158
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;spc;brm;656146,0713769727;669561,6477465021;669535,3359390041;681549,7298155469;5186,995062600422
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_nrii;spc;rrm;653668,9581620117;666392,2196500353;665774,7462349707;676422,2999994337;6225,232244140452
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;ac;brm;668136,3444482619;680396,0588371486;680620,0309678908;691573,8850013477;5563,534885109387
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;660869,6706345119;675107,3834617286;675246,2158936327;685401,7506424807;5834,195028081237
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;ppc;brm;681052,1929389454;694013,4892599192;693651,9959102736;706555,8787083986;6285,007682561693
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;ppc;rrm;679538,5276563867;693162,226218546;691913,277042012;708068,496424512;7093,812984308907
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;674104,2956752734;680974,2275245537;679616,2911818946;695587,6645229494;6017,60590798932
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;662172,9710499805;679584,4200176104;679357,7099404004;695387,964482422;8149,151772196135
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;spc;brm;653032,315062246;667028,801070671;667480,5466261427;675309,4199472462;5016,194064939058
moead_nt_combined,txt;moead;spg;rbm_rcm_brm_bcpm_wri;spc;rrm;645164,5786547462;657300,7574154211;658929,5451004787;666489,9400079688;5860,302409770807
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;brm;670374,9479835156;684805,072994591;685827,5838374218;694295,7344546485;6257,167368387888
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;rrm;673951,666658535;683403,8939293057;683367,4250710353;693821,6348993361;5122,8412604607665
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;brm;692192,0055065234;704460,5642012325;704382,0052069239;717662,1568992385;6919,674749622407
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;693151,2695446095;705710,7557104377;705026,7466557814;717292,1404195314;6081,097796566586
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;675407,0698513087;693983,7979640684;693912,3514631739;709430,818567637;9394,820315955467
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;681111,8462520704;693116,5415875089;691933,0457280469;716924,3734654884;8334,522891177576
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;brm;657843,835509883;671967,0197087589;672737,019841631;680104,5683433398;5830,482316945407
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;rrm;659548,1525260548;668268,5099844376;668715,7985110449;675968,3290323243;4451,981787035576
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;brm;668612,69942959;686752,3624770539;686829,6667025685;701886,3354205275;7609,082296631284
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;rrm;664466,1834451368;677316,2553511193;678728,3713608498;690377,3528700392;6595,935166624266
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;brm;684222,3994415819;699697,9756763251;700185,6561783497;720973,78958334;7983,456446626378
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;rrm;683192,9655086524;699890,0844489757;702830,1272575001;709800,2775794729;7381,844496652906
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;675593,0847713478;689755,5104408457;690704,4013194044;702667,3504563086;7091,051505843197
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;676459,7082524414;687646,135874458;684972,7954710353;703347,1353134962;6538,418539112223
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;brm;662011,1567034767;671542,1625322851;670187,1486229689;680919,0372633594;5596,3149439272265
moead_nt_combined,txt;moead;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;rrm;652189,533954375;663537,6065922881;664814,5965227052;673801,2179284962;5296,982620032415
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;brm;670665,3306070117;682252,1199425382;681992,7196785646;693056,4279365237;5011,883464579403
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;rrm;670407,0103546876;680911,9974065295;682898,3039165724;691674,7618049417;6632,860537142466
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;brm;684216,4181721875;699535,6647087412;699891,8293379298;716401,7787722852;7910,257327266312
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;rrm;685263,2095808398;701078,6020955206;700036,5689650099;715690,4048713478;7900,385052143938
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;680652,8234591406;690655,4263612218;690615,7385891112;702524,4161903127;5930,773693397811
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;670938,8767973242;687585,9560027472;689190,4340204103;700055,1095294142;8598,633955438516
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;brm;657509,3179594337;671361,1718847051;673482,5562559668;682479,3466372658;6221,752725995004
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;rrm;659539,0990106642;667391,0497674092;666978,0849525196;674701,5523392579;4358,747997800829
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;brm;672508,2115073634;680997,6969009785;680598,3877349515;688347,3338129102;4576,155847943235
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;rrm;664525,1913980469;676711,2714884923;678352,8332750198;684544,3282857422;5590,983091270096
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;brm;678262,2366473046;692691,9660974641;691731,6798265234;708418,4295099219;6840,041454038685
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;rrm;680531,4738704688;693942,1823977443;693790,2106115725;702467,5341043362;5422,795222888024
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;669463,8910121876;685637,8195845343;686690,7201059181;696027,8132381641;8137,552833288113
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;667788,9404031445;683463,4830401904;683716,3528882228;702684,1403451955;9851,941427559052
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;661132,1485991017;669532,0010357609;669035,9434221289;678882,2238142579;4619,997505868224
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;650963,5960419336;661174,5189656162;662437,1867020412;670978,4902202736;5082,022797536535
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;666276,9192097852;682621,085845296;683322,7031135256;689713,180018047;5431,63934265509
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;674942,1509256251;682674,7671850304;681169,7737445021;691651,4956168947;4385,6137883040265
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;683755,0944617775;699797,9976857891;700681,2211664162;707494,6510267775;6416,382469975258
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;678279,647495215;701006,788517043;703803,484295625;710664,9360539843;7907,9669437180655
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;683993,3667461523;692324,2378408506;691641,5951015722;702412,4509731642;4695,883949877648
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;676042,7880386915;690750,9345077735;692194,0768626272;700845,4036709182;6849,156781182472
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;661118,8957973829;672527,3400774241;672194,0752952344;680073,7802846485;4813,99480948677
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;660884,2756259181;668593,6935489082;668515,0413016017;676953,9813416407;4525,525216357094
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;677404,3314876757;686941,8867605119;688800,0248294043;695709,7781553906;4968,138045794862
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;670493,0238569728;679408,583947049;679453,667264971;688091,1282055274;5304,733210814804
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;687964,5822414453;700322,5882691164;699027,125839961;709987,8157874806;6162,244467116085
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;676769,1913866797;699121,0784008683;699753,3374282522;715148,8042309182;8986,789134794206
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;678258,2381516212;689247,6439779415;690321,2582723049;699032,4070352542;5370,898732854067
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;667605,7272003712;686299,8243460049;686396,4675623926;695439,01316209;6249,125936692095
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;663019,9929121485;670124,7627019446;670432,3562569532;676854,3218232032;3703,199077737175
moead_nt_combined,txt;moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;648947,8784786329;661964,4937950283;662748,1471066896;672993,6124789455;6376,650246481394
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;672974,9973744727;683801,3058494289;683263,6724056543;693428,0362057032;4944,166082238101
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;668461,3309930665;680491,860060254;681351,8007326075;689367,5256601367;5934,814228705004
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;680326,2282916014;697615,8482340656;697549,71781667;704974,1879866213;5522,955876638112
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;683183,6479287893;701604,4549904102;701872,5289222461;714972,1845074024;7695,303032734173
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;665825,9483917773;686496,3537869239;685706,7472081543;707252,8336361328;9885,012312731396
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;675843,5800570508;685790,4731833603;684193,7093158887;698578,5480737695;7269,776955695713
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;659602,8862085352;669421,5134732237;669575,7597130665;678411,0673602343;5446,123691097546
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;661911,7720856641;667592,4261888849;667455,759977588;676471,1376664063;3481,289216499831
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;661550,0450241602;680582,0383645947;681650,2290229492;694259,2993084181;8053,976873621351
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;663616,8580257423;676916,5411517668;675680,7636671583;690466,8062653517;7797,960498018336
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;683606,0100100391;692574,7451951271;692576,775807041;705165,3200193947;6856,062997203893
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;678389,9086914649;691902,6813433643;691880,9532160744;705756,3533306447;6965,170564280317
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;674615,8975351172;684507,6367572257;685131,51078542;698630,736258672;6215,629799269447
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;656091,2230031055;679074,2341910518;681789,1864245412;693163,3478387697;9238,228747686102
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;657669,1857226368;668759,9804825312;669479,9630789356;679714,6544778908;6096,885782310676
moead_nt_combined,txt;moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;650923,9136684571;659968,7440470479;659454,446623418;667867,4044172852;5012,361303106218
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;669721,8589807423;684473,5341497198;684313,9356467968;702144,6394425391;6426,823767534434
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;673892,0318392774;680155,8648359064;680416,290759795;690437,0035721681;4219,715511885733
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;680519,1053404103;697248,8011717501;698369,4083347463;708967,2918551565;6998,794825642837
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;684172,9557903322;698953,2442870431;698880,7328415627;709446,072725215;6498,212121916498
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;667380,8393692578;688038,7713444375;688515,2631049707;698770,4037328125;7189,100839202689
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;672630,6678868558;687037,6353604532;686494,997249131;697893,1848596681;7265,777387425497
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;662858,3886839452;670623,845805085;671124,1772411622;676034,712563301;3933,9742743741813
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;658641,6057190625;667444,1029175206;667576,0730952345;675417,5354865822;4962,257263183452
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;672694,111829336;681633,2129704729;680348,3979143067;691395,2046699221;5538,907464936463
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;663661,4134585353;674689,1150659152;674006,8347663576;684316,4406856836;6512,995600378015
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;685155,8129948829;695183,3613743613;695883,6317948047;703693,2446891408;5710,374800537404
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;677735,0343907423;695119,2918913761;696213,0971499513;708294,6424132034;7498,656401439037
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;668143,8625288281;682810,880920409;684813,6670392286;692465,632059004;7288,312787293335
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;666447,3291292968;679742,3213755566;677404,9395339552;691093,9757815431;7226,332882489294
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;658597,91713459;667188,6889593762;668053,477588301;672508,395994004;4086,397098020914
moead_nt_combined,txt;moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;644757,1046960547;659339,2466807578;660290,9779851368;667608,7981818946;6018,868400687335
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;675204,5676998438;683148,7048610293;683952,5311974415;689012,087759922;3939,05346603485
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;662268,5473027343;679527,0025011789;679414,761883301;692012,2304603321;6956,985765897255
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;682737,2687712109;700366,2985500002;699784,0608880956;711371,3643980665;7732,075832529438
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;681099,3279351953;701486,8743918291;703635,6890649807;712104,3371565432;6943,83615037935
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;671309,6046075586;687407,8117168711;690713,8420672463;700086,8629406252;7958,048515884715
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;674819,8110417579;689432,9408955371;688280,0447174804;705324,9231685938;9246,657257666326
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;663048,0600974805;671007,560692922;671491,7983617287;679837,7491702344;4315,083888016757
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;654768,991832715;668234,0702661631;667768,2974941505;678492,6154422073;5796,237799540092
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;673621,935322422;680138,9514669767;680584,706772041;689023,7398063282;4343,527853544817
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;665172,1552194338;677418,0376154983;677276,9538158595;687647,8492421487;5935,823765537243
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;682923,7891510548;696385,9344851515;694270,0997241016;712535,7584007034;8316,08272721754
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;678999,3542413478;693006,4535468223;692749,6461415528;714995,7041469922;10452,192855479696
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;670557,491135801;682856,3895112257;680807,5446847656;695183,3409346095;6406,757485613436
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;661329,6245736718;681851,0769651915;683278,8037712793;701436,4552323243;9511,419191301653
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;650639,6211668556;668818,633735249;669584,8505230274;680423,2196640823;6218,774577384463
moead_nt_combined,txt;moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;647779,0812904102;659759,1413423165;659417,2839071779;672792,1589199414;6504,705154826406
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;677169,925067871;685506,8277499689;684776,5512035645;694596,2810310157;3721,5399237061874
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;671169,3916613674;683197,1610538556;684326,687342588;694000,8898632424;5629,972112567063
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;683747,0408999413;702364,8691049883;704745,3631711428;709717,2042692776;7010,182557597671
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;691244,1984855274;701962,0919106778;703348,2514528321;709788,3926510158;6285,825997488371
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;679821,7399220704;693444,6451139189;693367,7435223927;703635,3101787891;6785,811709620466
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;683128,9583189454;693649,9396215752;694587,0505522364;702861,101404336;5619,138077200633
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;664163,0968953515;672587,3953692521;672295,682004961;679846,0875083791;3789,8112618361542
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;654681,780251504;667862,1417021711;669083,86397125;677054,5044059572;5170,318649608998
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;674419,1862111329;686133,913296383;686485,4737158399;696343,9201235936;5039,676077378423
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;662637,4753019533;681457,1033628468;683162,5196719336;689459,716211465;5947,350908587167
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;686856,9982302539;700219,9844390958;699285,6383490039;711386,7313013088;6767,280023143151
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;686947,6641844142;700561,5580160752;701051,745641836;709627,8987270704;6124,903739937046
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;673496,5185612891;686960,865694084;687888,6318962793;697427,234603965;5711,500755533728
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;676191,4858458007;689010,4484248995;689914,0804907326;696617,6625822659;5680,215274452885
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;659340,3978797657;668374,5035605724;669333,7074942188;674587,2908714063;3912,735313470668
